block,block_name,channel,minimum,maximum,rms,channel_scale,tensor_scale,rms_over_tensor_scale,approximate_int8_codes
2,model.mobilevit.encoder.layer.1.layer.0,30,-0.27846458554267883,107.06254577636719,4.97959041595459,0.4209451377391815,0.5132473707199097,9.702125549316406,210
2,model.mobilevit.encoder.layer.1.layer.0,31,-0.27846458554267883,1.09467613697052,0.21730652451515198,0.005384865682572126,0.5132473707199097,0.4233953058719635,3
3,model.mobilevit.encoder.layer.1.layer.1,0,-0.09178970009088516,0.19753777980804443,0.02712838165462017,0.0011346174869686365,0.12154709547758102,0.22319234907627106,3
3,model.mobilevit.encoder.layer.1.layer.1,1,-0.27846458554267883,17.42645263671875,2.4498584270477295,0.06943105161190033,0.12154709547758102,20.15563201904297,146
3,model.mobilevit.encoder.layer.1.layer.1,2,-0.2568572461605072,0.23327398300170898,0.06173219531774521,0.0019220832036808133,0.12154709547758102,0.507887065410614,5
3,model.mobilevit.encoder.layer.1.layer.1,3,-0.27846458554267883,21.192790985107422,2.6679229736328125,0.08420100808143616,0.12154709547758102,21.949705123901367,177
3,model.mobilevit.encoder.layer.1.layer.1,4,-0.27846458554267883,1.100751280784607,0.22834201157093048,0.005408689379692078,0.12154709547758102,1.8786299228668213,12
3,model.mobilevit.encoder.layer.1.layer.1,5,-0.27846458554267883,0.4526018500328064,0.19587968289852142,0.0028669273015111685,0.12154709547758102,1.6115537881851196,7
3,model.mobilevit.encoder.layer.1.layer.1,6,-0.2784302532672882,0.684644877910614,0.062240201979875565,0.003776765428483486,0.12154709547758102,0.5120665431022644,8
3,model.mobilevit.encoder.layer.1.layer.1,7,-0.27846458554267883,0.7125864624977112,0.18621088564395905,0.0038864747621119022,0.12154709547758102,1.532006025314331,9
3,model.mobilevit.encoder.layer.1.layer.1,8,-0.27846458554267883,0.2260151356458664,0.1853989064693451,0.0019783517345786095,0.12154709547758102,1.5253256559371948,5
